source_url,target_url,status,error,final_url
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane2026_TARA_Tobacco.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane2026_TARA_Tobacco.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Oregon-Tobacco-21-Impact-Evaluation-Report.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Oregon-Tobacco-21-Impact-Evaluation-Report.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/PREVENTIONWELLNESS/TOBACCOPREVENTION/SMOKEFREEWORKPLACELAW/Pages/complaints.aspx,200,,https://www.oregon.gov/oha/PH/PREVENTIONWELLNESS/TOBACCOPREVENTION/SMOKEFREEWORKPLACELAW/Pages/complaints.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/TPEP%20Youth%20Quit%20Poster.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/TPEP%20Youth%20Quit%20Poster.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=7500873,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=7500873
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/dor/programs/businesses/pages/statewide-tobacco-retail-license.aspx,200,,https://www.oregon.gov/dor/programs/businesses/pages/statewide-tobacco-retail-license.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Hospitals.aspx,404,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Hospitals.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Schools.aspx,404,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Schools.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Housing.aspx,404,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Housing.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane%20County%20TPEP%20Flavor%20Ban%20One%20Pager%2011.8.23.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane%20County%20TPEP%20Flavor%20Ban%20One%20Pager%2011.8.23.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.cdc.gov/tobacco/campaign/tips/quit-smoking/index.html,200,,https://www.cdc.gov/tobacco/campaign/tips/quit-smoking/index.html
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/OutdoorAreas.aspx,404,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/OutdoorAreas.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Quit_Resources_One_Pager_English_Jun2023.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Quit_Resources_One_Pager_English_Jun2023.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://secure.sos.state.or.us/oard/displayDivisionRules.action?selectedDivision=1230,200,,https://secure.sos.state.or.us/oard/displayDivisionRules.action?selectedDivision=1230
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://truthinitiative.org/what-we-do/quit-smoking-tools,200,,https://truthinitiative.org/exprogram
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Documents/Tobacco%20Cessation%20Resources%20for%20Behavioral%20Health%20Systems_UPDATED%20for%20HPCDP%20Connection_July%2016%20(002).pdf,404,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Documents/Tobacco%20Cessation%20Resources%20for%20Behavioral%20Health%20Systems_UPDATED%20for%20HPCDP%20Connection_July%2016%20(002).pdf
